id,brand,name,year,price,Город,"Объем двигателя, л",Кузов,Пробег,Коробка передач,Цвет,Привод,Есть доставка
1213774,Chevrolet,"Spark,",2020,5000,Андижан,1.3 (газ-бензин),хэтчбек,10250.0,механика,белый,передний привод,
1134119,Chevrolet,Tacuma,2007,6600,Самарканд,1.6 (бензин),универсал,125000.0,механика,серебристый,,
1173624,Chevrolet,"Matiz,",2014,4500,Ташкент,0.8 (бензин),хэтчбек,62000.0,механика,белый,передний привод,
288282,Ford,Courier,1995,2409,Термез,,фургон,17938.0,механика,белый,передний привод,
978610,ВАЗ (Lada),Самара (седан 21099),1992,1927,Термез,1.5 (газ-бензин),седан,123456.0,механика,синий,,
1036402,ВАЗ (Lada),2106,1990,2500,Алмалык,7 (бензин),,777.0,механика,бежевый,задний привод,
1213774,Chevrolet,"Spark,",2020,5000,Андижан,1.3 (газ-бензин),хэтчбек,10250.0,механика,белый,передний привод,
1134119,Chevrolet,Tacuma,2007,6600,Самарканд,1.6 (бензин),универсал,125000.0,механика,серебристый,,
1173624,Chevrolet,"Matiz,",2014,4500,Ташкент,0.8 (бензин),хэтчбек,62000.0,механика,белый,передний привод,
756585,ВАЗ (Lada),2106,1993,2500,Ташкент,,,,механика,жёлтый,задний привод,
1173622,Chevrolet,Nexia 2,2014,7500,Бухарский район,1.6 (бензин),седан,14200.0,механика,белый,передний привод,
816960,Chevrolet,"Malibu,",2012,16500,Наманган,2.4 (бензин),седан,160000.0,механика,черный,передний привод,
1213771,Chevrolet,"Lacetti,",2020,10792,Термез,1.6 (бензин),седан,7200.0,механика,мокрый асфальт,передний привод,
778417,Changan,Benni,2016,7300,Бекабад,1.2 (газ-бензин),минивэн,150000.0,механика,белый,задний привод,
1142608,Daewoo,Matiz (Standart),2008,3300,Ташкент,0.8 (бензин),хэтчбек,366000.0,механика,серебристый,передний привод,
1142614,ВАЗ (Lada),2106,1996,2409,Ташкент,,,,механика,,,
1153961,Chevrolet,"Cobalt,",2019,10000,Бухара,1.5 (бензин),седан,3000.0,механика,белый,передний привод,
1111472,Chevrolet,"Spark,",2012,5011,Ургенч,1 (бензин),хэтчбек,11600.0,механика,серый,передний привод,
1142611,Daewoo,Damas,1998,4625,Хазараспский район,1 (газ-бензин),микровэн,454000.0,механика,синий,задний привод,
1142613,Daewoo,Tico,1999,1927,Нуратинский район,2 (газ-бензин),хэтчбек,700.0,механика,зеленый,передний привод,
1137684,ВАЗ (Lada),2106,1984,1500,Ташкент,,,,механика,,,
1213760,Daewoo,Matiz (Standart),2009,3000,Кургантепинский район,,седан,246200.0,механика,,,
1213758,Daewoo,Nexia,2005,4000,Кувинский район,1.5 (газ),седан,440000.0,механика,серый,передний привод,
1213750,Chevrolet,"Nexia 2,",2010,5781,Беруни,1.6 (газ-бензин),седан,40000.0,механика,белый,передний привод,
978610,ВАЗ (Lada),Самара (седан 21099),1992,1927,Термез,1.5 (газ-бензин),седан,123456.0,механика,синий,,
1198558,ВАЗ (Lada),2106,1986,1927,Самарканд,,,,механика,,,
966557,ВАЗ (Lada),2102,1979,2000,Самарканд,1.6 (газ-бензин),универсал,,механика,красный,задний привод,
1190605,ВАЗ (Lada),2105,1989,1500,Ташкент,,седан,,механика,серый,задний привод,
1213753,Chevrolet,"Lacetti,",2020,12300,Термез,1.6 (бензин),седан,29000.0,автомат,вишня,полный привод,
1213763,Daewoo,Damas,2002,3854,Бухара,,внедорожник,64181.0,механика,белый,задний привод,
1213749,Daewoo,Labo,2017,8672,Нукус,,,,механика,,,
1213751,Chevrolet,Cobalt,2019,8961,Ургенч,,,10000.0,механика,,,
1213759,Chevrolet,Damas,2020,7600,Чустский район,,,33000.0,механика,,,
1068892,Kia,Carnival,2016,24000,Фергана,2.2 (дизель),минивэн,154186.0,автомат,черный,полный привод,
1134895,ВАЗ (Lada),Самара (хэтчбек 2108),1986,2000,Ташкент,1.5 (газ-бензин),хэтчбек,,механика,,,
1081926,ВАЗ (Lada),2103,1975,1445,Маргилан,,,,механика,,,
980995,ВАЗ (Lada),2106,1986,1542,Бухара,,,6398526.0,механика,белый,,
1004733,Chevrolet,"Malibu,",2013,14500,Ургенч,2.4 (газ-бензин),седан,37000.0,механика,черный,передний привод,Да
1153963,Chevrolet,Damas,2014,5589,Денау,,,172000.0,механика,молочный цвет,,
1010309,Chevrolet,Damas,2018,7805,Денау,,хэтчбек,3900.0,механика,белый,задний привод,
1114525,Chevrolet,"Nexia 2,",2009,4500,Ташкент,1.6 (газ-бензин),седан,360000.0,механика,,передний привод,
1039113,Daewoo,Lacetti,2010,7500,Навои,,седан,220000.0,механика,белый,передний привод,
1213748,Chevrolet,"Epica,",2010,8500,Ташкент,2 (бензин),седан,200000.0,автомат,бежевый,передний привод,Да
1213756,Chevrolet,"Nexia 2,",2011,5200,Бухара,1.6 (бензин),седан,,механика,белый,передний привод,
1176014,Daewoo,Nexia II,2010,5000,Наманган,1.6 (газ-бензин),,,механика,,,
1122892,ВАЗ (Lada),2101,1972,1100,Бухарский район,1 (газ-бензин),,87021.0,механика,белый,задний привод,
1031824,Chevrolet,"Lacetti,",2000,4818,Фергана,1.8 (газ-бензин),седан,,механика,голубой,передний привод,
1005288,ВАЗ (Lada),2107,2011,5000,Ташкент,,седан,100000.0,механика,белый,задний привод,
1178643,ВАЗ (Lada),2106,1988,2300,Ташкент,1.2 (бензин),седан,,механика,,,
1198991,Chevrolet,Matiz,2009,3700,Ташкент,,,,механика,серебристый,,
847912,Volkswagen,Passat,1989,2409,Касанский район,1.8 (газ-бензин),седан,73000.0,механика,серый,передний привод,
1153044,Chevrolet,"Nexia 3,",2018,8700,Самарканд,1.5 (газ-бензин),седан,42000.0,механика,белый,передний привод,
941312,Chevrolet,"Spark,",2014,6500,Самарканд,1.6 (газ-бензин),хэтчбек,,механика,белый,передний привод,
1173610,Chevrolet,"Nexia 3,",2017,7516,Джизак,1.5 (газ-бензин),седан,108000.0,механика,белый,,
678046,Daewoo,Gentra,2017,10500,Бухара,1.5 (газ-бензин),седан,51000.0,механика,белый,передний привод,
1198979,ВАЗ (Lada),2105,1981,1900,Ташкент,1.5 (бензин),седан,99999.0,механика,белый,задний привод,
1198975,ВАЗ (Lada),2101,1987,1800,Ташкент,,седан,,механика,белый,задний привод,Да
1185793,Fiat,Tempra,1995,2800,Ташкент,1.6 (бензин),седан,100.0,механика,белый,передний привод,
1108149,Kia,Sedona,2016,25000,Наманган,,,73000.0,автомат,бронза,передний привод,
1165066,Kia,Carnival,2016,23500,Наманган,3.3 (бензин),седан,100000.0,автомат,коричневый,,
1185660,Daewoo,Nexia,2014,6000,Ташкент,1.5 (газ-бензин),седан,67000.0,механика,бежевый,,
953756,Chevrolet,"Nexia 3,",2018,7709,Ургенч,1.5 (бензин),седан,,механика,,передний привод,
1173615,Daewoo,Nexia,2000,4000,Иштыханский район,1.5 (газ-бензин),седан,250000.0,механика,белый,передний привод,
1173597,BMW,528,1986,1800,Наманган,2 (газ-бензин),седан,387000.0,механика,зеленый,задний привод,
1198977,УАЗ,452,1981,1927,Бухара,7.5 (газ),пикап,81000.0,механика,мокрый асфальт,задний привод,
1198969,Daewoo,Nexia II,2014,6263,Турткульский район,,,36000.0,механика,вишня,,
1198981,ВАЗ (Lada),2101,1973,764,Гулистан,,,777777.0,механика,,задний привод,
592543,Daewoo,Nexia,2008,6800,Ташкент,1.6 (бензин),седан,59000.0,механика,,передний привод,
1093574,Chevrolet,Damas,2020,8094,Ургенч,,микровэн,,механика,,,
1046509,ВАЗ (Lada),2103,1979,2000,Кибрайский район,1.6 (газ-бензин),седан,,механика,зеленый,задний привод,
1025275,Chevrolet,Damas,2009,6263,Бухара,1.2 (газ-бензин),микровэн,,механика,,,
1034404,Kia,Carnival,2009,11000,Наманган,2.7 (дизель),минивэн,250000.0,автомат,белый,передний привод,Да
960880,Ford,Transit,1988,7000,Наманган,2.5 (газ),пикап,,механика,белый,задний привод,
1101965,ГАЗ,31029 (Волга),1993,3000,Ташкент,9.3 (газ),седан,111.0,механика,,задний привод,
1123115,Kia,Sedona,2016,24000,Самарканд,3.3 (бензин),седан,28000.0,автомат,бордовый,полный привод,
